name,common_name
http://bio2rdf.org/kegg:map05214,Glioma
http://bio2rdf.org/kegg:map05218,Melanoma
http://bio2rdf.org/kegg:map05219,Bladder cancer
http://bio2rdf.org/kegg:map05223,Non-small cell lung cancer
http://bio2rdf.org/kegg:map05231,Choline metabolism in cancer
http://bio2rdf.org/kegg:map07011,Penicillins
http://bio2rdf.org/kegg:map07012,Cephalosporins - parenteral agents
http://bio2rdf.org/kegg:map07013,Cephalosporins - oral agents
http://bio2rdf.org/kegg:map07014,Quinolones
http://bio2rdf.org/kegg:map07015,Local analgesics
http://bio2rdf.org/kegg:map07016,Sulfonamide derivatives - sulfa drugs
http://bio2rdf.org/kegg:map07017,Sulfonamide derivatives - diuretics
http://bio2rdf.org/kegg:map07018,Sulfonamide derivatives - hypoglycemic agents
http://bio2rdf.org/kegg:map07019,Tetracyclines
http://bio2rdf.org/kegg:map07020,Macrolides and ketolides
http://bio2rdf.org/kegg:map07021,Aminoglycosides
http://bio2rdf.org/kegg:map07024,HMG-CoA reductase inhibitors
http://bio2rdf.org/kegg:map07025,Quinolines
http://bio2rdf.org/kegg:map07026,Antifungal agents
http://bio2rdf.org/kegg:map07027,Antidepressants
http://bio2rdf.org/kegg:map07028,Antipsychotics
http://bio2rdf.org/kegg:map07030,Anxiolytics
http://bio2rdf.org/kegg:map07031,Butyrophenones
http://bio2rdf.org/kegg:map07033,Anticonvulsants
http://bio2rdf.org/kegg:map07034,Eicosanoids
http://bio2rdf.org/kegg:map07035,Prostaglandins
http://bio2rdf.org/kegg:map07036,Calcium channel blocking drugs
http://bio2rdf.org/kegg:map07037,Antiarrhythmic drugs
http://bio2rdf.org/kegg:map07038,Antiulcer drugs
http://bio2rdf.org/kegg:map07039,Opioid analgesics
http://bio2rdf.org/kegg:map07040,Antineoplastics - alkylating agents
http://bio2rdf.org/kegg:map07041,Antineoplastics - antimetabolic agents
http://bio2rdf.org/kegg:map07042,Antineoplastics - agents from natural products
http://bio2rdf.org/kegg:map07043,Antineoplastics - hormones
http://bio2rdf.org/kegg:map07044,Antiviral agents
http://bio2rdf.org/kegg:map07045,Antineoplastics - protein kinases inhibitors
http://bio2rdf.org/kegg:map07047,Osteoporosis drugs
http://bio2rdf.org/kegg:map07048,Antimigraines
http://bio2rdf.org/kegg:map07049,Antithrombosis agents
http://bio2rdf.org/kegg:map07050,Antirheumatics - DMARDs and biological agents
http://bio2rdf.org/kegg:map07054,Antiglaucoma agents
http://bio2rdf.org/kegg:map07056,Agents for Alzheimer-type dementia
http://bio2rdf.org/kegg:map07057,Antiparkinsonian agents
http://bio2rdf.org/kegg:map07110,Benzoic acid family
http://bio2rdf.org/kegg:map07112,"1,2-Diphenyl substitution family"
http://bio2rdf.org/kegg:map07114,Naphthalene family
http://bio2rdf.org/kegg:map07117,Benzodiazepine family
http://bio2rdf.org/kegg:map07211,Serotonin receptor agonists/antagonists
http://bio2rdf.org/kegg:map07212,Histamine H1 receptor antagonists
http://bio2rdf.org/kegg:map07213,Dopamine receptor agonists/antagonists
http://bio2rdf.org/kegg:map07214,beta-Adrenergic receptor agonists/antagonists
http://bio2rdf.org/kegg:map07215,alpha-Adrenergic receptor agonists/antagonists
http://bio2rdf.org/kegg:map07216,Catecholamine transferase inhibitors
http://bio2rdf.org/kegg:map07217,Renin-angiotensin system inhibitors
http://bio2rdf.org/kegg:map07222,Peroxisome proliferator-activated receptor (PPAR) agonists
http://bio2rdf.org/kegg:map07223,Retinoic acid receptor (RAR) and retinoid X receptor (RXR) agonists/antagonists
http://bio2rdf.org/kegg:map07224,Opioid receptor agonists/antagonists
http://bio2rdf.org/kegg:map07226,"Progesterone, androgen and estrogen receptor agonists/antagonists"
http://bio2rdf.org/kegg:map07227,Histamine H2/H3 receptor agonists/antagonists
http://bio2rdf.org/kegg:map07228,Eicosanoid receptor agonists/antagonists
http://bio2rdf.org/kegg:map07229,Angiotensin receptor and endothelin receptor antagonists
http://bio2rdf.org/kegg:map07230,GABA-A receptor agonists/antagonists
http://bio2rdf.org/kegg:map07231,Sodium channel blocking drugs
http://bio2rdf.org/kegg:map07232,Potassium channel blocking and opening drugs
http://bio2rdf.org/kegg:map07233,Ion transporter inhibitors
http://bio2rdf.org/kegg:map07234,Neurotransmitter transporter inhibitors
http://bio2rdf.org/kegg:map07235,N-Metyl-D-aspartic acid receptor antagonists
http://bio2rdf.org/omim_resource:00fd2e4f104e44170372c743fbdb915a,"Dementia, progressive"
http://bio2rdf.org/omim_resource:02573a99f80b82fb9aae8994861af46a,Heart failure (biventricular in some patients)
http://bio2rdf.org/omim_resource:03949016efb7c207815bbc4a3e3b6301,Lymphoma (in some patients)
http://bio2rdf.org/omim_resource:039bf1923a7198803667e608f084dc6f,Type 1 diabetes mellitus
http://bio2rdf.org/omim_resource:03ebc2ebc01796ae86fcadce094e749b,End-stage kidney disease
http://bio2rdf.org/omim_resource:03f88da7cf8e90600568bca094e99520,Thyrotoxicosis
http://bio2rdf.org/omim_resource:0452479d033081399f50a0c9a9f389ab,Migraine (in affected males)
http://bio2rdf.org/omim_resource:0515b1bcc5686c8e38964ac313344ef8,Hypothyroidism (less common)
http://bio2rdf.org/omim_resource:060037516e6febb93b3e77e416152be0,Pulmonary embolism
http://bio2rdf.org/omim_resource:068c65852a9ca03cd7e71191b8dffcb3,Peripheral neuropathy (reported in 1 patient)
http://bio2rdf.org/omim_resource:06f7e1416b85aa15c6bb62b993b08f88,Lipodystrophy
http://bio2rdf.org/omim_resource:073aeb63dacaac0b44154ea96eb1c65b,Leukopenia (less common)
http://bio2rdf.org/omim_resource:07b715cd379d949e50d5ffcb876d0658,Bleeding tendency
http://bio2rdf.org/omim_resource:090601b02272c30f4a4a4975f26930d6,Rickets (hypophosphatasia only)
http://bio2rdf.org/omim_resource:09bbc9d64e427564e7cb034a14e750bc,Stroke
http://bio2rdf.org/omim_resource:0a0d8bb707a1c7e980838fdb36d68f14,Skin rash
http://bio2rdf.org/omim_resource:0a18d91f7f720e30b4d9124e8be82465,Edema (hands and feet)
http://bio2rdf.org/omim_resource:0a1ef90cffa2b47b5dbb2edaf471f907,Dementia
http://bio2rdf.org/omim_resource:0b9499f1c5597bd2bcb656ba822e5c50,Hypothyroidism (20% of adults)
http://bio2rdf.org/omim_resource:0c96c781668c2606c622b7c37e158554,Respiratory impairment
http://bio2rdf.org/omim_resource:0ca640606a470b6e7d67dfc995585fdd,Vitiligo (1 patient)
http://bio2rdf.org/omim_resource:0d4c4ac007d4a788a46c1170fa6ac47f,Hypokalemia
http://bio2rdf.org/omim_resource:0dce6e19e81b1641fed546db838fc78a,Ulcerative colitis
http://bio2rdf.org/omim_resource:0e2a4ef0ecfae96bc850dc1f191312e8,Pancreatitis (rare)
http://bio2rdf.org/omim_resource:10003edba8de1c6a773dbc534e961044,Gastrointestinal stromal tumors
http://bio2rdf.org/omim_resource:117d796292d4f6b9ccdf9ee3afea8358,End stage renal disease (age 6-35 years)
http://bio2rdf.org/omim_resource:12b4a8c371c8e5a2b2e0080fa650a333,Gastrointestinal hemorrhage
http://bio2rdf.org/omim_resource:13b29f0c0d5b153d9d318bacc3d5924f,End-stage renal disease (in some)
http://bio2rdf.org/omim_resource:1478d22171d3eb39eb9385eecb7010a1,Gastroesophageal reflux (uncommon)
http://bio2rdf.org/omim_resource:14882bb3e5f75752646d71664acbf795,Seizures (mean onset 4-5 months)
http://bio2rdf.org/omim_resource:1497cbdd499f79a2e27a6969e01c4b29,Bronchial asthma
http://bio2rdf.org/omim_resource:149eb1160a0f7fce0aa112ace8cd4c75,Renal transplant
http://bio2rdf.org/omim_resource:14cc4d8f3f3641eb153842faedc2039b,Ankylosing spondylitis
http://bio2rdf.org/omim_resource:154e90df56c4190912d5f021359073ae,Dementia (5%)
http://bio2rdf.org/omim_resource:16b76e07ed43f8adfaea77fc1cfb252e,Night blindness (infancy and early childhood)
http://bio2rdf.org/omim_resource:16ffa08e9bdd6875786695f5a8306903,Night blindness
http://bio2rdf.org/omim_resource:18abf7003279aaf238f85e02ab5e5cde,"Jaundice, neonatal"
http://bio2rdf.org/omim_resource:18d172820295c68e15b7b0bd1ae95638,Adenocarcinoma
http://bio2rdf.org/omim_resource:19359d2abeff35bfcfb0d100156673c7,Mental deficiency
http://bio2rdf.org/omim_resource:194cf9bb76d673d86b6d9c2296c72854,Asthma (in some patients)
http://bio2rdf.org/omim_resource:19c0d180d75cde945870f7104fc6a001,Neutropenia (in 1 patient)
http://bio2rdf.org/omim_resource:1a34e72bb32e6f4130ab919dbc41e278,Multiple myeloma
http://bio2rdf.org/omim_resource:1a81d4fd227d6a4777b90ac4936691fd,Hyperprolactinemia
http://bio2rdf.org/omim_resource:1aa8995f2feb954202dd8bc3c8df0217,Chronic lymphatic leukemia
http://bio2rdf.org/omim_resource:1b78c3b99fa54e8fb8dbcc29577c16f5,Lymphoma
http://bio2rdf.org/omim_resource:1b8b2614928de6df423559246e0f43c7,Coronary atherosclerosis
http://bio2rdf.org/omim_resource:1c4bfff6587469ecc5d285d933c94c0b,Skin tumors
http://bio2rdf.org/omim_resource:1e4fd3f8c192b059e5b624bc4e1e94ad,Gastroesophageal reflux (rare)
http://bio2rdf.org/omim_resource:1e7213c3c67321cd0194649375353f7c,Inflammatory bowel disease (1 patient)
http://bio2rdf.org/omim_resource:1fb1e36832992e737d239247427e3d2a,Ataxia (early-onset form)
http://bio2rdf.org/omim_resource:2011558a8e68e5c3a3f7718afad010ae,Pulmonary hypertension (rare)
http://bio2rdf.org/omim_resource:202d91641e62f073ffbbc968055802b4,Leukemia (both ALL and AML)
http://bio2rdf.org/omim_resource:207e61ec62823d952f0da29a2249a5d6,Peripheral neuropathy (rare)
http://bio2rdf.org/omim_resource:213932d935bc3820f12653ffef184eff,Osteoporosis (classic feature)
http://bio2rdf.org/omim_resource:2262af8fdd9b1a421f570bd762dadff5,Vomiting
http://bio2rdf.org/omim_resource:22caa755932dab8e7377812e1c992cc3,Cardiac failure
http://bio2rdf.org/omim_resource:232883d60c061bb78cd91d1c836e6ce4,Psychosis (25% of patients)
http://bio2rdf.org/pharmgkb_resource:Haplotype+for+PA356,
http://bio2rdf.org/omim_resource:23f11257dcf93716924bdd52eeca19ac,GI bleeding
http://bio2rdf.org/omim_resource:267316cd0d5c8aac1bfacab33389d099,Cerebellar ataxia (may be permanent in 50% of patients)
http://bio2rdf.org/omim_resource:268c90df95e78d6f13298f25e32e9d57,Hemorrhagic diathesis
http://bio2rdf.org/omim_resource:26c2455704cbd6ac55686a878f92ae35,Systemic lupus erythematosus
http://bio2rdf.org/omim_resource:2785d6d7e8657e40520f8a74bd990329,Cardiac failure (sudden death has been reported)
http://bio2rdf.org/omim_resource:27ae115501e8715521321e3eb56d580e,Attention deficit-hyperactivity disorder (3 patients)
http://bio2rdf.org/omim_resource:28bbdc052a52f3675b4c740f17a27dde,Cirrhosis
http://bio2rdf.org/omim_resource:29f0a415777c43bff73b4c6b447929c3,Night blindness (in some patients)
http://bio2rdf.org/omim_resource:29f397ebcd44c7f065412507860e80bf,Migraine
http://bio2rdf.org/omim_resource:2a203f5ca7b82a6f840e4c7401cd0fdb,Neuropathy (motor and sensory)
http://bio2rdf.org/pharmgkb:PA128%3A1183698907,
http://bio2rdf.org/pharmgkb:PA165816510,
http://bio2rdf.org/omim_resource:7b5afced501565e75aa5ce78b0082248,Jaundice (1 patient)
http://bio2rdf.org/omim_resource:7b891c109967089f7f27c7d2607250f1,Congestive heart failure (Detroit type
http://bio2rdf.org/pharmgkb:PA165816514,
http://bio2rdf.org/omim_resource:2c201a48db16b856576c245d0fca2fed,Autism (
http://bio2rdf.org/omim_resource:2c5c83f4554dec9644856bbbdbce2a21,Gastroesophageal reflux disease (in some patients)
http://bio2rdf.org/omim_resource:2cf03fb152b868f5dd4f51b987fcceae,Renal Fanconi syndrome
http://bio2rdf.org/omim_resource:2f11cbea4f0bb831dfbd9d0c2a1b8bef,Gastroesophageal reflux (less common)
http://bio2rdf.org/omim_resource:2f54ef10aa6bea15712460e558af2999,"Pulmonary hypertension (secondary to scoliosis, in some patients)"
http://bio2rdf.org/omim_resource:302cc1dfe45fbe239a34549172e6fdfa,Hemangiomas
http://bio2rdf.org/omim_resource:303609fcc343f9a3b879ca61d270f12c,Leukemia
http://bio2rdf.org/omim_resource:30f6fbebbfe51c64dbebe9f066b10864,Diabetes
http://bio2rdf.org/omim_resource:312b27717316347a5972667130a50cf6,Anosmia (in some patients)
http://bio2rdf.org/omim_resource:31b0fda3d2d8dd8c81bf48aeb6cb7703,Seizures (reported in 1 family)
http://bio2rdf.org/omim_resource:3262df1be130b59b83a821b57bc0c3ab,Bleeding diathesis
http://bio2rdf.org/omim_resource:335809f7bb28ced074c03d27659478ea,Diabetes mellitus
http://bio2rdf.org/omim_resource:341952aef4b935c34b161ebcf0d36e20,Pulmonary hypertension (1/4 patients)
http://bio2rdf.org/omim_resource:343967d398408422d3dc15c8dbceeba7,Type II diabetes
http://bio2rdf.org/omim_resource:3454b29cd2fb837177c97716e79335c4,Macular degeneration
http://bio2rdf.org/omim_resource:3498a64ac6a8c6378ade963d1fcc647d,Hypotension
http://bio2rdf.org/omim_resource:349f2c9ca263a6814ea33c99cfc3c521,Pulmonary hypertension (patient B)
http://bio2rdf.org/omim_resource:34a0f53c968dc36740133cc6841216ac,Arthritis (in some patients)
http://bio2rdf.org/omim_resource:34b13ff8ecc48c0194ff0590b5704d8b,Ataxia (less common)
http://bio2rdf.org/omim_resource:34d8fef5971dea0056d18e6a12102dfa,Pneumonia
http://bio2rdf.org/omim_resource:35d21b2d937603352962d6d9c619ef10,Seizures (reported in 2 patients)
http://bio2rdf.org/omim_resource:367ee3a1ade711166526d3404ee184c7,Psychosis
http://bio2rdf.org/omim_resource:38093604e0f7c1b2fb2c85fd5dc11d85,Renal calculi (urate and calcium oxalate)
http://bio2rdf.org/omim_resource:383b9f6c678a583701a9ded0d13fcadd,Hypertension (compression of renal arteries)
http://bio2rdf.org/omim_resource:38e63ed19f9b9067da8c50d071a56e7f,Seizures (2 patients)
http://bio2rdf.org/omim_resource:39b2580c1e404b349924f21cbf2eed7b,Proteinuria (seen in all patients)
http://bio2rdf.org/omim_resource:3a1e8d0e5d85022327d9fe0f93773179,Neutropenia (in most patients)
http://bio2rdf.org/omim_resource:3a8991f9852c884c6a2eb6e50ab2e3fe,Discoid lupus erythematosus
http://bio2rdf.org/omim_resource:3abe42e97fea2f3935de6424e712d240,Renal disease
http://bio2rdf.org/omim_resource:3c51f2f13d8f9f181baca7d8ec3958ab,Vomiting (HCP)
http://bio2rdf.org/omim_resource:3d2f0fc3d85d39ef191157e0cce2728a,Obsessive-compulsive disorder
http://bio2rdf.org/omim_resource:3e3fd16079fb85ea90d0afdcbc8c0290,Hemolytic anemia (e.g. .0004 Band 3 Montefiore)
http://bio2rdf.org/omim_resource:3ed22157927d5dca77bacc5188da6a7e,Rickets
http://bio2rdf.org/omim_resource:3f53231b914c3db0e359bba47a3bdf48,Pancreatitis
http://bio2rdf.org/omim_resource:3fb592d6e909c2df040f80fcfe5beb49,Cardiomyopathy (in some)
http://bio2rdf.org/omim_resource:405223ffd6106ba90645eb40febbc5fc,Breast carcinoma
http://bio2rdf.org/omim_resource:40ebf135c02a0b82709485ecf3e11eed,Polycythemia
http://bio2rdf.org/omim_resource:431c8775cebf7d5ecd6cacc457ef9fa5,Chronic obstructive airway disease
http://bio2rdf.org/omim_resource:438ee6569ba21aed409f4204c6a95cec,Childhood attention deficit/hyperactivity disorder
http://bio2rdf.org/omim_resource:44fe324e67d9b49875506d5603299579,Renal calculi
http://bio2rdf.org/omim_resource:450afcf3fb0f675080508e0fcf50c032,Kaposi sarcoma
http://bio2rdf.org/omim_resource:458bd7ad3aa1b9414fd2600feb3513f6,End-stage renal failure
http://bio2rdf.org/omim_resource:45e68929ec4e017d5bad51d61de409d2,Weight gain (in some patients)
http://bio2rdf.org/omim_resource:46c4797da2464cef6da5b03e1cc35d10,Attention deficit-hyperactivity disorder
http://bio2rdf.org/omim_resource:46cfab292a97a8e90008ba35f9c5a138,Cardiac insufficiency (in some)
http://bio2rdf.org/omim_resource:46d17b519198ce224c1ade356193fe3a,Autism (rare)
http://bio2rdf.org/omim_resource:46f7e62e0725c6af40312e479cd1974e,Psoriasis
http://bio2rdf.org/omim_resource:480e9f2fc1149e1d57f722e2cb7591a2,Myocardial infarction (in some patients)
http://bio2rdf.org/omim_resource:4847d1f326f30eea1d9c207fe3e6f16e,Rash
http://bio2rdf.org/omim_resource:492d242dd28dfcc20ff55a5bab5bf188,"Ataxia (type I and type II, infantile and juvenile)"
http://bio2rdf.org/omim_resource:492d60a16177df8c2a88bbf182120658,Cardiomyopathy (CVS+)
http://bio2rdf.org/omim_resource:4a4ceb2b3cf4b79bb4392495350b38e8,Bleeding tendencies
http://bio2rdf.org/omim_resource:4a71e55e4855a02b5bba6b86f072afd7,Respiratory insufficiency (secondary to chest deformity)
http://bio2rdf.org/omim_resource:4c6dc85000018a0297100166e6b744e2,Cirrhosis (in late-onset cases)
http://bio2rdf.org/omim_resource:4ca87a5f3d7d644387dd2a9d43c67757,"Arthritis (large joints, small joint, or central axial skeleton)"
http://bio2rdf.org/omim_resource:4cb7cf97311be3926eec1deed1dffb66,Dementia (in some patients)
http://bio2rdf.org/omim_resource:4cdb886aa617b05f26a61a39f138cadb,Osteochondritis dissecans
http://bio2rdf.org/omim_resource:4d4b39338505fad425a4d8cc1486589f,Kidney stones
http://bio2rdf.org/omim_resource:4da0d1e632e7f0aa5aea28b79fde5710,Rickets (childhood-onset)
http://bio2rdf.org/omim_resource:4de11524efdfb8a25a251dfba82909ca,Cerebral infarcts
http://bio2rdf.org/omim_resource:4e397de6498ddfe389b0ec4770399945,Migraine headache (less common)
http://bio2rdf.org/omim_resource:5115c504df5f108e0537abdb082e0eaf,Intermittent migraine headaches
http://bio2rdf.org/omim_resource:52002b7b52dd06754ebe8ac766373c8c,Dementia (1 family)
http://bio2rdf.org/omim_resource:52d94e4f7c94abe750123fb8e4b807f7,Seizures
http://bio2rdf.org/omim_resource:530e8418742965f1d4ea2ba36f76c948,Hypothyroidism
http://bio2rdf.org/omim_resource:53c49b36479e097820873ae5224cace5,Gastroesophageal reflux (infancy)
http://bio2rdf.org/omim_resource:53d2643bd9f5c6da98960bf99bccdd26,Seizures (may be difficult to control)
http://bio2rdf.org/omim_resource:53e8bcf1007290cb77b41d79e7c9440b,Psychosis (1 family)
http://bio2rdf.org/omim_resource:5521ae034e9b3550b9e9652294622b53,Cerebrovascular accidents
http://bio2rdf.org/omim_resource:553443e1df1414e43e3699688c8dcc29,Seizures (> 90%)
http://bio2rdf.org/omim_resource:56c10c3126c81e7cc96938801160482f,Long QT syndrome (1 patient)
http://bio2rdf.org/omim_resource:571adb49c26f9077300be4fab83ef232,"Leukemia, acute myeloid"
http://bio2rdf.org/omim_resource:5750090f7e587339efba34ccf65cd79f,Atrial fibrillation (rare)
http://bio2rdf.org/omim_resource:5b7efb7f7679a38f3de09f7650458333,Dementia (later onset)
http://bio2rdf.org/omim_resource:5c021a0de19985da1e06cf78803bd5af,Respiratory insufficiency (1 patient)
http://bio2rdf.org/omim_resource:5d30f2f86e7985f850920c3a32350f47,Jaundice (in some patients)
http://bio2rdf.org/omim_resource:5e607200bf64b01da764204290e339ed,Neonatal jaundice
http://bio2rdf.org/omim_resource:5e7d745ff510d6a03b9cedd172351317,Cardiac failures
http://bio2rdf.org/omim_resource:5f1c0b92f83c3446b7639bbbd28d6d3b,Angina pectoris
http://bio2rdf.org/omim_resource:614a4c595e1fce6dd1b16b9dc6ef466a,Pulmonary arterial hypertension (in 3 patients)
http://bio2rdf.org/omim_resource:614aa61dc16e2bf416ae37f349b1018d,Autism (CVS+)
http://bio2rdf.org/omim_resource:635c0f57e1d1241b8d3bbf195c99114d,Dementia (later-onset)
http://bio2rdf.org/omim_resource:63f62ac798a6d62fd8ce7a49c9252b5d,Attention deficit-hyperactivity disorder (ADHD)
http://bio2rdf.org/omim_resource:65fc902d841634cf8f6a0daed1a301a2,Hypoglycemia (neonatal)
http://bio2rdf.org/omim_resource:662111d926094e05e380e5ab47a2db6d,Seizure disorder
http://bio2rdf.org/omim_resource:680f94f69f7bed06596125b3c5d39aa1,Hypertension (reported in 1 patient)
http://bio2rdf.org/omim_resource:696d136fd5adf95b2b70d8921ba77b71,Urticarial rash
http://bio2rdf.org/omim_resource:6a295b1efaf41eab01c76cdbbb06d6fe,Increased hemolysis
http://bio2rdf.org/omim_resource:6a65f4af4412d279bf22b93b848e5c2e,Atherosclerosis
http://bio2rdf.org/omim_resource:6a7a46454fe46f82123be208f958b7da,Seizures (in 2 of 9 patients)
http://bio2rdf.org/omim_resource:6b445887779418ba78747daa1073956d,Myocardial infarction (MI)
http://bio2rdf.org/omim_resource:6d671465c88d4166565918c16c9fdc34,Iron-deficiency anemia
http://bio2rdf.org/omim_resource:6d828284a8407e627e20824eaa60b371,Low T4
http://bio2rdf.org/omim_resource:6dc9e18415518572facea64db7345d79,Paget disease of bone
http://bio2rdf.org/omim_resource:6de17d3b669a1021e2e1d7699aa63a28,Hypertension (suppressible by glucocorticoid treatment)
http://bio2rdf.org/omim_resource:6f5e9cad59cd7d5ed1c512262b3bdf8b,Peripheral neuropathy (1 patient)
http://bio2rdf.org/omim_resource:703f297b05273a5476aadc802921f3fd,Hemolytic anemia (variable)
http://bio2rdf.org/omim_resource:70433cc1a337be0a14d1af74c3b2bd70,Arterial hypotension
http://bio2rdf.org/omim_resource:7124dcac9b45c9975bd98d8aea8e8a66,Ataxia (if untreated)
http://bio2rdf.org/omim_resource:713f368f41cb2fb7fa794d787c236d25,Respiratory insufficiency (patient B)
http://bio2rdf.org/omim_resource:71fc1402b5d35b291baddb022820bd99,Alzheimer disease
http://bio2rdf.org/omim_resource:723f983d19cd0021fb73ebd6fa6a1d11,Autism spectrum disorder
http://bio2rdf.org/omim_resource:735b1d3c93736f720de038cb0da4ac53,Gastroesophageal reflux (in some patients)
http://bio2rdf.org/omim_resource:73639222083319ec941fbd9a3e4e60f1,Cirrhosis (1 patient)
http://bio2rdf.org/omim_resource:7385dbf024b0e90dbe93ab30417ff602,Fungal infections
http://bio2rdf.org/omim_resource:73da9ac0b0a8ed9895ce49916f93989a,Osteoporosis (in some patients)
http://bio2rdf.org/omim_resource:74405117a15313540e5fb3db49c22603,Jaundice (in some)
http://bio2rdf.org/omim_resource:748a7637e3b0c0b1b10924b6d709b0f8,Dementia (subtype 3A)
http://bio2rdf.org/omim_resource:75027bca95323f646b49fb99bf4c8032,Inflammatory bowel disease (Crohns disease and ulcerative colitis)
http://bio2rdf.org/omim_resource:751dc7e460d9d9b39f1f39a2cbbeb254,Cirrhosis (in some)
http://bio2rdf.org/omim_resource:752ddf563c2ce18b96631b0ef9bd8570,Hyperlipidemia
http://bio2rdf.org/omim_resource:754942f4bec110d6f2694b8882da28b5,Anosmia (in contiguous gene syndrome patients)
http://bio2rdf.org/omim_resource:76813ae1fc627ea5e0c21a88bd754d07,Epilepsy (in some patients)
http://bio2rdf.org/omim_resource:769c02ac32e5ccb3a9f6413e14bc43e1,Right ventricular failure
http://bio2rdf.org/omim_resource:775d0509b00e301251906fa38554113c,Pulmonary arterial hypertension
http://bio2rdf.org/omim_resource:78601c22e3a8465fd2e78c0dfc43a6de,Night blindness (occurs first)
http://bio2rdf.org/omim_resource:7938814d493cc235b96f6335936e5eea,Arthritis (hip)
http://bio2rdf.org/omim_resource:79789db5f472c68acdc7683a36a65e56,Pulmonary hypertension (in some patients)
http://bio2rdf.org/omim_resource:ba017463302ac5718fd83509bd457612,Osteoporosis (rare)
http://bio2rdf.org/omim_resource:ba049c9eed6945dfaa09e6edbf63b2bf,Respiratory insufficiency (newborn period)
http://bio2rdf.org/omim_resource:7c1ceb90063dd5eedb964185c6929ea6,Nonspherocytic hemolytic anemia
http://bio2rdf.org/omim_resource:7c3f335ac93a6286bc5b3a9a657bcfbd,Ataxia (in some patients)
http://bio2rdf.org/omim_resource:7c56c9e4b9f48b81f9f2b8aa404eb327,Psychosis (in some patients)
http://bio2rdf.org/omim_resource:7c5b314e731e1811d88064671341f86b,Cardiomyopathy (rare)
http://bio2rdf.org/omim_resource:7c688a162bc603431a5a83b222bdf4ac,Insulin resistance (in some patients)
http://bio2rdf.org/omim_resource:7cea58716ce127eec76c6f0af1fe9dcd,Thyroid carcinoma
http://bio2rdf.org/omim_resource:7d02e92e0b4976a4fec7e37c9dbab0ca,Schizophrenia
http://bio2rdf.org/omim_resource:7d269f0bf0be8d1cffe2552e0b4b5e66,Hematologic neoplasms
http://bio2rdf.org/omim_resource:7d287d18d7af9d85821bcfa3812a4be7,Arrhythmias
http://bio2rdf.org/omim_resource:7dc7baf598b9848f88cab8a7efcf1b85,Peptic ulcer
http://bio2rdf.org/omim_resource:7e5c07f0a54b075e70df3bf539daf397,Pulmonary hypertension (1 patient)
http://bio2rdf.org/omim_resource:7e85e90595bba7e9630fed791d6e0f22,Edema
http://bio2rdf.org/omim_resource:7f8e43fe17962fc7735836f5d9c49a53,Hemorrhage
http://bio2rdf.org/omim_resource:7fdbc416e9df509182af80ccfd3dde2a,"Cardiomyopathy (type II, congenital)"
http://bio2rdf.org/omim_resource:810ea169891ade21471128cc21b1e4be,Thrombocytopenia
http://bio2rdf.org/omim_resource:82385bb8a32a41fbe102ad0de6da4ac7,Abnormal bleeding
http://bio2rdf.org/omim_resource:8262091c9fa49a8e5a8f547b6c283db3,Thromboembolic events
http://bio2rdf.org/omim_resource:82825e5451499197f26127ec214c013d,Noninsulin-dependent diabetes mellitus
http://bio2rdf.org/omim_resource:834f62f10694fb16245caeba499c7e3f,Seizures (in 1 of 2 sibs)
http://bio2rdf.org/omim_resource:83cf20b03f235eb1d2d8aceaf81b53df,Osteogenic sarcoma
http://bio2rdf.org/omim_resource:83d3edd5bbdadcd475bca63674572556,Open angle glaucoma
http://bio2rdf.org/omim_resource:84565c090ebbe83668edb74b2ed5fbab,Seizure (in some patients)
http://bio2rdf.org/omim_resource:856e6fce18d72d0967ee099f4546b7ed,Seizures (less common)
http://bio2rdf.org/omim_resource:85b054bbcb18894a64ec704bdecbc5c2,Proteinuria
http://bio2rdf.org/omim_resource:862a5562737903c26591bf60a54374ea,Chronic myelogenous leukemia
http://bio2rdf.org/omim_resource:86a179135d55610be625876899ce84b5,Iron-deficiency anemia (in some patients)
http://bio2rdf.org/omim_resource:88551c240d4f620afe5893f8bcabe87d,Seizures (in 1 patient)
http://bio2rdf.org/omim_resource:88b536723f6c79e45465532416cb9dd5,Night blindness (onset in first decade)
http://bio2rdf.org/omim_resource:8938dcb400df0c49a84b47a24b284632,Increased blood ammonia
http://bio2rdf.org/omim_resource:895707174e2ab32951d0683ce7298741,Seizures (in 35%)
http://bio2rdf.org/omim_resource:89632f9b3a79c40b67bcc89a4eff5210,Thyroid agenesis
http://bio2rdf.org/omim_resource:8a2052f4290edfdc529750c5780094a3,Esophagitis
http://bio2rdf.org/omim_resource:8b03f2987a00b20180f9011504886af6,Nephropathy
http://bio2rdf.org/omim_resource:8b69dbf9ee6e2ddb1f2cfedea3f404fa,Migraine (uncommon)
http://bio2rdf.org/omim_resource:8ca7a4a000c92a76379ddc407aaffd94,Psychiatric disorders
http://bio2rdf.org/omim_resource:8cf254ea51e02f3b19035f3a3d7ca181,Urticaria
http://bio2rdf.org/omim_resource:8e2b304e7c1b06ce0052bccec8f127f6,Partial epilepsy
http://bio2rdf.org/omim_resource:8ee09b3d9dcb2dbcc91c514f52d4532a,Arrhythmia
http://bio2rdf.org/omim_resource:8f6b89dcd101e18b05cefff532b78880,Epilepsy
